obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('661',)",3771210689,5,35.29309845,3774706964,3774706966,3771210689,0,internal_timestamp,116.6900024,509643,1562221888,8.07970047,3.529309845,33.88095201,1026.920754,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('662',)",3771210709,5,35.38510132,3774706964,3774706966,3771210709,0,internal_timestamp,111.4400024,506307,1562221908,8.201399803,3.538510132,33.86399076,1026.864991,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('663',)",3771210728,5,35.44010162,3774706964,3774706966,3771210728,0,internal_timestamp,106.2300034,474981,1562221928,8.293700218,3.544010162,33.83600078,1026.805133,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('664',)",3771210749,5,35.48469925,3774706964,3774706966,3771210749,0,internal_timestamp,101.0400009,541281,1562221948,8.367300034,3.548469925,33.81499377,1026.753642,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('665',)",3771210769,5,35.52389908,3774706964,3774706966,3771210769,0,internal_timestamp,98.83000183,508119,1562221968,8.430800438,3.552389908,33.79659549,1026.719345,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('666',)",3771210770,5,35.52420044,3774706964,3774706966,3771210770,0,internal_timestamp,98.81999969,521064,1562221969,8.430999756,3.552420044,33.79672788,1026.719373,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('667',)",3771210809,5,35.53079987,3774706964,3774706966,3771210809,0,internal_timestamp,99.48999786,773445,1562222008,8.436699867,3.553079987,33.79792953,1026.722509,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('668',)",3771210829,5,35.48339844,3774706964,3774706966,3771210829,0,internal_timestamp,104.1100006,783212,1562222028,8.353300095,3.548339844,33.82562284,1026.778177,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('669',)",3771210849,5,35.43610001,3774706964,3774706966,3771210849,0,internal_timestamp,109.5100021,782758,1562222048,8.272199631,3.543610001,33.85090141,1026.835117,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('670',)",3771210869,5,35.39989853,3774706964,3774706966,3771210869,0,internal_timestamp,114.9300003,783183,1562222068,8.205300331,3.539989853,33.87432817,1026.888494,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('671',)",3771210889,5,35.31209946,3774706964,3774706966,3771210889,0,internal_timestamp,120.4199982,774638,1562222088,8.081299782,3.531209946,33.8979211,1026.950919,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('672',)",3771210909,5,35.16830063,3774706964,3774706966,3771210909,0,internal_timestamp,125.7799988,779402,1562222108,7.90350008,3.516830063,33.91377293,1027.014581,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('673',)",3771210929,5,35.07350159,3774706964,3774706966,3771210929,0,internal_timestamp,131.1699982,777953,1562222128,7.78249979,3.507350159,33.92694782,1027.067606,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('674',)",3771210949,5,35.00839996,3774706964,3774706966,3771210949,0,internal_timestamp,136.5500031,787015,1562222148,7.694200039,3.500839996,33.94023519,1027.115745,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('675',)",3771210969,5,34.97570038,3774706964,3774706966,3771210969,0,internal_timestamp,141.9499969,797005,1562222168,7.65500021,3.497570038,33.94059046,1027.146568,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('676',)",3771210989,5,34.89479828,3774706964,3774706966,3771210989,0,internal_timestamp,147.4199982,780075,1562222188,7.545899868,3.489479828,33.95703783,1027.200549,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('677',)",3771211009,5,34.88769913,3774706964,3774706966,3771211009,0,internal_timestamp,152.8800049,800104,1562222208,7.538599968,3.488769913,33.95386607,1027.224181,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('678',)",3771211029,5,34.79660034,3774706964,3774706966,3771211029,0,internal_timestamp,158.2700043,780910,1562222228,7.431300163,3.479660034,33.95750086,1027.267339,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('679',)",3771211049,5,34.71030045,3774706964,3774706966,3771211049,0,internal_timestamp,163.75,781772,1562222248,7.315999985,3.471030045,33.97407657,1027.322126,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('680',)",3771211069,5,34.68069839,3774706964,3774706966,3771211069,0,internal_timestamp,169.1300049,793888,1562222268,7.284999847,3.468069839,33.96967386,1027.347804,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('681',)",3771211089,5,34.6189003,3774706964,3774706966,3771211089,0,internal_timestamp,174.5599976,796305,1562222288,7.204199791,3.46189003,33.9790436,1027.391646,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('682',)",3771211109,5,34.62039948,3774706964,3774706966,3771211109,0,internal_timestamp,179.8899994,778819,1562222308,7.208000183,3.462039948,33.97436336,1027.4119,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('683',)",3771211129,5,34.60309982,3774706964,3774706966,3771211129,0,internal_timestamp,185.25,831807,1562222328,7.181300163,3.460309982,33.97913182,1027.444073,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('684',)",3771211149,5,34.58499908,3774706964,3774706966,3771211149,0,internal_timestamp,190.5200043,781907,1562222348,7.153699875,3.458499908,33.98395468,1027.476,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('685',)",3771211169,5,34.55820084,3774706964,3774706966,3771211169,0,internal_timestamp,195.8399963,794430,1562222368,7.117400169,3.455820084,33.98780836,1027.508628,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('686',)",3771211189,5,34.52659988,3774706964,3774706966,3771211189,0,internal_timestamp,201.1399994,795854,1562222388,7.076399803,3.452659988,33.99104182,1027.541335,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('687',)",3771211209,5,34.47290039,3774706964,3774706966,3771211209,0,internal_timestamp,206.4199982,795292,1562222408,7.010399818,3.447290039,33.99470868,1027.577808,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('688',)",3771211229,5,34.46149826,3774706964,3774706966,3771211229,0,internal_timestamp,211.6799927,808352,1562222428,6.994900227,3.446149826,33.99493661,1027.60433,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('689',)",3771211249,5,34.4530983,3774706964,3774706966,3771211249,0,internal_timestamp,216.9900055,790992,1562222448,6.980999947,3.44530983,33.9968538,1027.632182,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('690',)",3771211269,5,34.44100189,3774706964,3774706966,3771211269,0,internal_timestamp,222.25,792908,1562222468,6.963600159,3.444100189,33.99819295,1027.659842,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('691',)",3771211289,5,34.41469955,3774706964,3774706966,3771211289,0,internal_timestamp,227.5700073,790205,1562222488,6.927899837,3.441469955,34.00197064,1027.692273,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('692',)",3771211309,5,34.39360046,3774706964,3774706966,3771211309,0,internal_timestamp,232.8800049,789241,1562222508,6.899600029,3.439360046,34.00415641,1027.722358,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('693',)",3771211329,5,34.38330078,3774706964,3774706966,3771211329,0,internal_timestamp,238.2200012,788349,1562222528,6.885200024,3.438330078,34.00446252,1027.749144,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('694',)",3771211349,5,34.36800003,3774706964,3774706966,3771211349,0,internal_timestamp,243.5399933,791234,1562222548,6.863699913,3.436800003,34.00629433,1027.778034,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('695',)",3771211369,5,34.3288002,3774706964,3774706966,3771211369,0,internal_timestamp,248.8200073,804047,1562222568,6.812699795,3.43288002,34.01101075,1027.813144,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('696',)",3771211389,5,34.30350113,3774706964,3774706966,3771211389,0,internal_timestamp,254.1300049,803439,1562222588,6.780200005,3.430350113,34.01271008,1027.843411,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('697',)",3771211409,5,34.28490067,3774706964,3774706966,3771211409,0,internal_timestamp,259.3599854,802027,1562222608,6.755099773,3.428490067,34.01450206,1027.872339,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('698',)",3771211429,5,34.26539993,3774706964,3774706966,3771211429,0,internal_timestamp,264.6300049,785928,1562222628,6.729499817,3.426539993,34.01577327,1027.901107,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('699',)",3771211449,5,34.25320053,3774706964,3774706966,3771211449,0,internal_timestamp,269.8500061,803851,1562222648,6.712299824,3.425320053,34.01680174,1027.928279,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('700',)",3771211469,5,34.24670029,3774706964,3774706966,3771211469,0,internal_timestamp,275.0599976,803016,1562222668,6.701499939,3.424670029,34.01778395,1027.954474,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('701',)",3771211489,5,34.24259949,3774706964,3774706966,3771211489,0,internal_timestamp,280.2999878,804673,1562222688,6.693999767,3.424259949,34.01813107,1027.979846,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('702',)",3771211509,5,34.22700119,3774706964,3774706966,3771211509,0,internal_timestamp,285.4899902,805067,1562222708,6.671800137,3.422700119,34.0203738,1028.008529,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('703',)",3771211529,5,34.18830109,3774706964,3774706966,3771211529,0,internal_timestamp,290.7399902,785832,1562222728,6.621099949,3.418830109,34.02531386,1028.04357,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('704',)",3771211549,5,34.17559814,3774706964,3774706966,3771211549,0,internal_timestamp,295.9299927,800680,1562222748,6.603600025,3.417559814,34.02609007,1028.070437,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('705',)",3771211569,5,34.1617012,3774706964,3774706966,3771211569,0,internal_timestamp,301.1900024,801220,1562222768,6.583799839,3.41617012,34.02779232,1028.098671,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('706',)",3771211589,5,34.12889862,3774706964,3774706966,3771211589,0,internal_timestamp,306.4200134,816593,1562222788,6.542399883,3.412889862,34.03001829,1028.130177,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('707',)",3771211609,5,34.11600113,3774706964,3774706966,3771211609,0,internal_timestamp,311.6400146,845898,1562222808,6.524499893,3.411600113,34.03095427,1028.157363,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('708',)",3771211629,5,34.10269928,3774706964,3774706966,3771211629,0,internal_timestamp,316.8399963,785710,1562222828,6.505400181,3.410269928,34.03264255,1028.185214,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('709',)",3771211649,5,34.08390045,3774706964,3774706966,3771211649,0,internal_timestamp,321.980011,795921,1562222848,6.48029995,3.408390045,34.03422604,1028.213533,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('710',)",3771211669,5,34.06999969,3774706964,3774706966,3771211669,0,internal_timestamp,327.1499939,796297,1562222868,6.461299896,3.406999969,34.03516173,1028.240636,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('711',)",3771211689,5,34.06439972,3774706964,3774706966,3771211689,0,internal_timestamp,332.3299866,796634,1562222888,6.451900005,3.406439972,34.03575807,1028.266189,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('712',)",3771211709,5,34.06060028,3774706964,3774706966,3771211709,0,internal_timestamp,337.5400085,838305,1562222908,6.4447999,3.406060028,34.03605153,1028.291324,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('713',)",3771211729,5,34.05530167,3774706964,3774706966,3771211729,0,internal_timestamp,342.7900085,810916,1562222928,6.434800148,3.405530167,34.03754559,1028.317985,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('714',)",3771211749,5,34.05139923,3774706964,3774706966,3771211749,0,internal_timestamp,347.9599915,793457,1562222948,6.426799774,3.405139923,34.0386408,1028.343688,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('715',)",3771211769,5,34.04410172,3774706964,3774706966,3771211769,0,internal_timestamp,353.1499939,797236,1562222968,6.413599968,3.404410172,34.04112886,1028.371295,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('716',)",3771211789,5,34.02489853,3774706964,3774706966,3771211789,0,internal_timestamp,358.3800049,810071,1562222988,6.387300015,3.402489853,34.0434047,1028.400717,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('717',)",3771211809,5,34.0143013,3774706964,3774706966,3771211809,0,internal_timestamp,363.5799866,796384,1562223008,6.37319994,3.40143013,34.04311465,1028.426297,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('718',)",3771211829,5,33.99599838,3774706964,3774706966,3771211829,0,internal_timestamp,368.7399902,843494,1562223028,6.347599983,3.399599838,34.04572411,1028.455558,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('719',)",3771211849,5,33.98460007,3774706964,3774706966,3771211849,0,internal_timestamp,373.9599915,797410,1562223048,6.329699993,3.398460007,34.04831574,1028.484017,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('720',)",3771211869,5,33.97439957,3774706964,3774706966,3771211869,0,internal_timestamp,379.1900024,808095,1562223068,6.315899849,3.397439957,34.04814954,1028.509785,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('721',)",3771211889,5,33.95890045,3774706964,3774706966,3771211889,0,internal_timestamp,384.3900146,822959,1562223088,6.294499874,3.395890045,34.04967056,1028.537788,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('722',)",3771211909,5,33.95769882,3774706964,3774706966,3771211909,0,internal_timestamp,389.5700073,807075,1562223108,6.290999889,3.395769882,34.04928379,1028.561733,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('723',)",3771211929,5,33.95489883,3774706964,3774706966,3771211929,0,internal_timestamp,394.7799988,809711,1562223128,6.284699917,3.395489883,34.04989373,1028.586984,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('724',)",3771211949,5,33.94430161,3774706964,3774706966,3771211949,0,internal_timestamp,399.9100037,794014,1562223148,6.269100189,3.394430161,34.05112654,1028.613637,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('725',)",3771211969,5,33.92699814,3774706964,3774706966,3771211969,0,internal_timestamp,405.0700073,807661,1562223168,6.245699883,3.392699814,34.05264682,1028.641723,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('726',)",3771211989,5,33.91730118,3774706964,3774706966,3771211989,0,internal_timestamp,410.2399902,819549,1562223188,6.231900215,3.391730118,34.05306596,1028.66766,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('727',)",3771212009,5,33.91970062,3774706964,3774706966,3771212009,0,internal_timestamp,415.4400024,802916,1562223208,6.231500149,3.391970062,34.05359537,1028.691977,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('728',)",3771212029,5,33.91669846,3774706964,3774706966,3771212029,0,internal_timestamp,420.6900024,802187,1562223228,6.225399971,3.391669846,34.05376237,1028.71702,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('729',)",3771212049,5,33.90999985,3774706964,3774706966,3771212049,0,internal_timestamp,425.9299927,801145,1562223248,6.214700222,3.390999985,34.05439995,1028.74302,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('730',)",3771212069,5,33.89699936,3774706964,3774706966,3771212069,0,internal_timestamp,431.0599976,802994,1562223268,6.19630003,3.389699936,34.05574277,1028.770128,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('731',)",3771212089,5,33.87590027,3774706964,3774706966,3771212089,0,internal_timestamp,436.2799988,803113,1562223288,6.169400215,3.387590027,34.05648128,1028.798339,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('732',)",3771212109,5,33.84640121,3774706964,3774706966,3771212109,0,internal_timestamp,441.4899902,801653,1562223308,6.131599903,3.384640121,34.05871959,1028.829176,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('733',)",3771212129,5,33.80810165,3774706964,3774706966,3771212129,0,internal_timestamp,446.7000122,802770,1562223328,6.082699776,3.380810165,34.06219813,1028.862497,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('734',)",3771212149,5,33.77059937,3774706964,3774706966,3771212149,0,internal_timestamp,451.9200134,801589,1562223348,6.031700134,3.377059937,34.06865395,1028.898476,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('735',)",3771212169,5,33.76530075,3774706964,3774706966,3771212169,0,internal_timestamp,457.1000061,805559,1562223368,6.02489996,3.376530075,34.06697714,1028.92184,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('736',)",3771212189,5,33.73690033,3774706964,3774706966,3771212189,0,internal_timestamp,462.2799988,800203,1562223388,5.98789978,3.373690033,34.06963025,1028.952722,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('737',)",3771212209,5,33.72430038,3774706964,3774706966,3771212209,0,internal_timestamp,467.4899902,800993,1562223408,5.970799923,3.372430038,34.07005942,1028.979279,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('738',)",3771212229,5,33.70840073,3774706964,3774706966,3771212229,0,internal_timestamp,472.7000122,800793,1562223428,5.949200153,3.370840073,34.07129112,1029.007078,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('739',)",3771212249,5,33.70090103,3774706964,3774706966,3771212249,0,internal_timestamp,477.9299927,824385,1562223448,5.936699867,3.370090103,34.0728258,1029.033969,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('740',)",3771212269,5,33.69049835,3774706964,3774706966,3771212269,0,internal_timestamp,483.1600037,827360,1562223468,5.920400143,3.369049835,34.07490797,1029.061805,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('741',)",3771212289,5,33.66949844,3774706964,3774706966,3771212289,0,internal_timestamp,488.4200134,830772,1562223488,5.891799927,3.366949844,34.07739799,1029.091767,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('742',)",3771212309,5,33.65069962,3774706964,3774706966,3771212309,0,internal_timestamp,493.7399902,811890,1562223508,5.865799904,3.365069962,34.07972207,1029.121516,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('743',)",3771212329,5,33.6432991,3774706964,3774706966,3771212329,0,internal_timestamp,499.0299988,822157,1562223528,5.853600025,3.36432991,34.08103557,1029.148462,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('744',)",3771212349,5,33.63650131,3774706964,3774706966,3771212349,0,internal_timestamp,504.3099976,821696,1562223548,5.841300011,3.363650131,34.08313328,1029.17599,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('745',)",3771212369,5,33.48659897,3774706964,3774706966,3771212369,0,internal_timestamp,509.5499878,823358,1562223568,5.643000126,3.348659897,34.1108369,1029.24848,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('746',)",3771212389,5,33.39030075,3774706964,3774706966,3771212389,0,internal_timestamp,514.8099976,823529,1562223588,5.524400234,3.339030075,34.11876527,1029.294611,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('747',)",3771212409,5,33.37129974,3774706964,3774706966,3771212409,0,internal_timestamp,520.0900269,834651,1562223608,5.500100136,3.337129974,34.11912013,1029.322332,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
