obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('751',)",3660646735,2,32.02019882,3746541034,3746541034,3660646735,0,internal_timestamp,1069.25,911854,1451657934,3.418900013,3.202019882,34.41199942,1032.335278,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('752',)",3660646746,2,32.020401,3746541034,3746541034,3660646746,0,internal_timestamp,1069.219971,917974,1451657945,3.419199944,3.2020401,34.41194165,1032.335058,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('753',)",3660646757,2,32.02080154,3746541034,3746541034,3660646757,0,internal_timestamp,1069.25,931287,1451657956,3.420000076,3.202080154,34.41156574,1032.3348,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('754',)",3660646768,2,32.02059937,3746541034,3746541034,3660646768,0,internal_timestamp,1069.26001,923806,1451657967,3.420200109,3.202059937,34.4111095,1032.334462,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('755',)",3660646779,2,32.020401,3746541034,3746541034,3660646779,0,internal_timestamp,1069.25,921494,1451657978,3.419800043,3.2020401,34.41129718,1032.334613,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('756',)",3660646789,2,32.02059937,3746541034,3746541034,3660646789,0,internal_timestamp,1069.25,919276,1451657988,3.420000076,3.202059937,34.41132432,1032.33461,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('757',)",3660646823,2,32.02080154,3746541034,3746541035,3660646823,0,internal_timestamp,1069.310059,893114,1451658022,3.420000076,3.202080154,34.4115352,1032.335051,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('758',)",3660646834,2,32.01739883,3746541034,3746541035,3660646834,0,internal_timestamp,1070.949951,888511,1451658033,3.416699886,3.201739883,34.41009808,1032.341828,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('759',)",3660646845,2,32.02180099,3746541034,3746541035,3660646845,0,internal_timestamp,1073.829956,900646,1451658044,3.416800022,3.202180099,34.41378567,1032.357904,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('760',)",3660646856,2,32.01919937,3746541034,3746541035,3660646856,0,internal_timestamp,1076.949951,895905,1451658055,3.41170001,3.201919937,34.41444027,1032.373325,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('761',)",3660646867,2,32.01689911,3746541034,3746541035,3660646867,0,internal_timestamp,1080.040039,897706,1451658066,3.407000065,3.201689911,34.41505066,1032.388524,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('762',)",3660646878,2,32.00709915,3746541034,3746541035,3660646878,0,internal_timestamp,1083.170044,897345,1451658077,3.394799948,3.200709915,34.41454763,1032.403949,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('763',)",3660646889,2,32.00730133,3746541034,3746541035,3660646889,0,internal_timestamp,1085.780029,896620,1451658088,3.394399881,3.200730133,34.41388205,1032.415415,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('764',)",3660646900,2,32.00370026,3746541034,3746541035,3660646900,0,internal_timestamp,1086.780029,892298,1451658099,3.387799978,3.200370026,34.41599355,1032.422469,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('765',)",3660646911,2,32.00090027,3746541034,3746541035,3660646911,0,internal_timestamp,1089.050049,901570,1451658110,3.382699966,3.200090027,34.41684353,1032.434153,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('766',)",3660646922,2,31.98880005,3746541034,3746541035,3660646922,0,internal_timestamp,1092.060059,899914,1451658121,3.366899967,3.198880005,34.41742675,1032.450328,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('767',)",3660646933,2,31.99250031,3746541034,3746541035,3660646933,0,internal_timestamp,1095.199951,898464,1451658132,3.368099928,3.199250031,34.418995,1032.465783,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('768',)",3660646944,2,31.99570084,3746541034,3746541035,3660646944,0,internal_timestamp,1098.349976,895971,1451658143,3.368200064,3.199570084,34.42111492,1032.481854,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('769',)",3660646955,2,31.99200058,3746541034,3746541035,3660646955,0,internal_timestamp,1101.459961,905555,1451658154,3.361799955,3.199200058,34.42182671,1032.497431,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('770',)",3660646966,2,31.98929977,3746541034,3746541035,3660646966,0,internal_timestamp,1104.560059,926783,1451658165,3.355799913,3.198929977,34.42331883,1032.513528,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('771',)",3660646977,2,32.00310135,3746541034,3746541035,3660646977,0,internal_timestamp,1107.609985,907844,1451658176,3.366400003,3.200310135,34.42714571,1032.529192,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('772',)",3660646988,2,32.01079941,3746541034,3746541035,3660646988,0,internal_timestamp,1110.709961,906734,1451658187,3.371099949,3.201079941,34.42984084,1032.544916,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('773',)",3660646999,2,31.97979927,3746541034,3746541035,3660646999,0,internal_timestamp,1113.829956,902132,1451658198,3.334700108,3.197979927,34.42939442,1032.563319,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('774',)",3660647010,2,31.96680069,3746541034,3746541035,3660647010,0,internal_timestamp,1116.930054,920470,1451658209,3.317699909,3.196680069,34.43011681,1032.580158,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('775',)",3660647021,2,31.98279953,3746541034,3746541035,3660647021,0,internal_timestamp,1120.050049,908457,1451658220,3.331099987,3.198279953,34.43360361,1032.595525,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('776',)",3660647032,2,31.97400093,3746541034,3746541035,3660647032,0,internal_timestamp,1123.189941,905797,1451658231,3.320800066,3.197400093,34.43229683,1032.61012,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('777',)",3660647043,2,31.94009972,3746541034,3746541035,3660647043,0,internal_timestamp,1126.319946,905102,1451658242,3.281800032,3.194009972,34.4310859,1032.628276,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('778',)",3660647054,2,31.94199944,3746541034,3746541035,3660647054,0,internal_timestamp,1129.48999,910506,1451658253,3.28309989,3.194199944,34.43038397,1032.642059,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('779',)",3660647065,2,31.93989944,3746541034,3746541035,3660647065,0,internal_timestamp,1132.650024,909564,1451658264,3.278700113,3.193989944,34.43088533,1032.657445,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('780',)",3660647076,2,31.93390083,3746541034,3746541035,3660647076,0,internal_timestamp,1135.829956,906517,1451658275,3.269799948,3.193390083,34.43143523,1032.673513,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('781',)",3660647087,2,31.94050026,3746541034,3746541035,3660647087,0,internal_timestamp,1139.069946,905137,1451658286,3.272399902,3.194050026,34.4349631,1032.69079,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('782',)",3660647098,2,31.9428997,3746541034,3746541035,3660647098,0,internal_timestamp,1142.25,913472,1451658297,3.271899939,3.19428997,34.43674741,1032.706798,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('783',)",3660647109,2,31.92160034,3746541034,3746541035,3660647109,0,internal_timestamp,1145.420044,908868,1451658308,3.245800018,3.192160034,34.43704625,1032.724739,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('784',)",3660647120,2,31.91489983,3746541034,3746541035,3660647120,0,internal_timestamp,1148.530029,916891,1451658319,3.236000061,3.191489983,34.43773605,1032.740706,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('785',)",3660647131,2,31.91410065,3746541034,3746541035,3660647131,0,internal_timestamp,1151.73999,913626,1451658330,3.233599901,3.191410065,34.43767006,1032.755624,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('786',)",3660647142,2,31.91629982,3746541034,3746541035,3660647142,0,internal_timestamp,1154.959961,909899,1451658341,3.23210001,3.191629982,34.44024812,1032.772563,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('787',)",3660647153,2,31.91550064,3746541034,3746541035,3660647153,0,internal_timestamp,1158.140015,920730,1451658352,3.227900028,3.191550064,34.44209082,1032.78907,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('788',)",3660647164,2,31.91279984,3746541034,3746541035,3660647164,0,internal_timestamp,1161.290039,919456,1451658363,3.221800089,3.191279984,34.44366682,1032.805463,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('789',)",3660647175,2,31.90730095,3746541034,3746541035,3660647175,0,internal_timestamp,1164.459961,919791,1451658374,3.214099884,3.190730095,34.44355979,1032.820816,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('790',)",3660647186,2,31.90480042,3746541034,3746541035,3660647186,0,internal_timestamp,1167.650024,915148,1451658385,3.209000111,3.190480042,34.44430394,1032.836612,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('791',)",3660647197,2,31.90320015,3746541034,3746541035,3660647197,0,internal_timestamp,1170.819946,921732,1451658396,3.204699993,3.190320015,34.44529747,1032.852414,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('792',)",3660647208,2,31.89789963,3746541034,3746541035,3660647208,0,internal_timestamp,1173.949951,919687,1451658407,3.196899891,3.189789963,34.44555367,1032.867882,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('793',)",3660647219,2,31.89629936,3746541034,3746541035,3660647219,0,internal_timestamp,1177.140015,916214,1451658418,3.192300081,3.189629936,34.44685277,1032.884052,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('794',)",3660647230,2,31.89089966,3746541034,3746541035,3660647230,0,internal_timestamp,1180.300049,924022,1451658429,3.183199883,3.189089966,34.4483428,1032.90079,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('795',)",3660647241,2,31.89069939,3746541034,3746541035,3660647241,0,internal_timestamp,1183.48999,920092,1451658440,3.181200027,3.189069939,34.44858696,1032.915807,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('796',)",3660647252,2,31.89319992,3746541034,3746541035,3660647252,0,internal_timestamp,1186.660034,927767,1451658451,3.182399988,3.189319992,34.44871626,1032.930247,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('797',)",3660647263,2,31.89319992,3746541034,3746541035,3660647263,0,internal_timestamp,1189.800049,924695,1451658462,3.180299997,3.189319992,34.44933224,1032.945339,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('798',)",3660647274,2,31.89189911,3746541034,3746541035,3660647274,0,internal_timestamp,1192.900024,921279,1451658473,3.176500082,3.189189911,34.4501963,1032.960653,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('799',)",3660647285,2,31.89310074,3746541034,3746541035,3660647285,0,internal_timestamp,1196.060059,929220,1451658484,3.174299955,3.189310074,34.45235077,1032.977062,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('800',)",3660647296,2,31.88960075,3746541034,3746541035,3660647296,0,internal_timestamp,1199.22998,927504,1451658495,3.168800116,3.188960075,34.45232884,1032.992206,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('801',)",3660647307,2,31.87949944,3746541034,3746541035,3660647307,0,internal_timestamp,1202.359985,926094,1451658506,3.155600071,3.187949944,34.45250522,1033.008274,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('802',)",3660647318,2,31.86179924,3746541034,3746541035,3660647318,0,internal_timestamp,1205.52002,934549,1451658517,3.13470006,3.186179924,34.45164239,1033.024608,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('803',)",3660647329,2,31.85339928,3746541034,3746541035,3660647329,0,internal_timestamp,1208.689941,948626,1451658528,3.1243999,3.185339928,34.45078507,1033.039683,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('804',)",3660647340,2,31.84889984,3746541034,3746541035,3660647340,0,internal_timestamp,1211.839966,931145,1451658539,3.118000031,3.184889984,34.4505178,1033.054652,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('805',)",3660647351,2,31.84090042,3746541034,3746541035,3660647351,0,internal_timestamp,1215.01001,935031,1451658550,3.107599974,3.184090042,34.45024546,1033.0702,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('806',)",3660647362,2,31.83429909,3746541034,3746541035,3660647362,0,internal_timestamp,1218.140015,928406,1451658561,3.09829998,3.183429909,34.45051503,1033.085856,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('807',)",3660647373,2,31.83469963,3746541034,3746541035,3660647373,0,internal_timestamp,1221.27002,929590,1451658572,3.096999884,3.183469963,34.45077767,1033.100521,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('808',)",3660647384,2,31.83429909,3746541034,3746541035,3660647384,0,internal_timestamp,1224.439941,937190,1451658583,3.094500065,3.183429909,34.45132082,1033.115736,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('809',)",3660647395,2,31.83530045,3746541034,3746541035,3660647395,0,internal_timestamp,1227.579956,933403,1451658594,3.092999935,3.183530045,34.4525124,1033.131203,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('810',)",3660647406,2,31.83440018,3746541034,3746541035,3660647406,0,internal_timestamp,1230.72998,930322,1451658605,3.090199947,3.183440018,34.45278148,1033.146147,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('811',)",3660647417,2,31.82859993,3746541034,3746541035,3660647417,0,internal_timestamp,1233.920044,939646,1451658616,3.081500053,3.182859993,34.45335248,1033.162239,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('812',)",3660647428,2,31.81690025,3746541034,3746541035,3660647428,0,internal_timestamp,1237.040039,937939,1451658627,3.064599991,3.181690025,34.45550165,1033.180267,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('813',)",3660647439,2,31.81679916,3746541034,3746541035,3660647439,0,internal_timestamp,1240.199951,934686,1451658638,3.063600063,3.181679916,34.45483069,1033.194292,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('814',)",3660647450,2,31.81040001,3746541034,3746541035,3660647450,0,internal_timestamp,1243.390015,942279,1451658649,3.053499937,3.181040001,34.45615599,1033.211151,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('815',)",3660647461,2,31.8118,3746541034,3746541035,3660647461,0,internal_timestamp,1246.530029,939297,1451658660,3.052900076,3.18118,34.45688086,1033.226135,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('816',)",3660647472,2,31.81529999,3746541034,3746541035,3660647472,0,internal_timestamp,1249.689941,936551,1451658671,3.054399967,3.181529999,34.45791045,1033.241191,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('817',)",3660647483,2,31.84059906,3746541034,3746541035,3660647483,0,internal_timestamp,1252.810059,946988,1451658682,3.076400042,3.184059906,34.46358534,1033.257192,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('818',)",3660647494,2,31.84199905,3746541034,3746541035,3660647494,0,internal_timestamp,1255.930054,943655,1451658693,3.075099945,3.184199905,34.46505899,1033.272757,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('819',)",3660647505,2,31.8348999,3746541034,3746541035,3660647505,0,internal_timestamp,1259.099976,943372,1451658704,3.065000057,3.18348999,34.46555664,1033.288871,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('820',)",3660647516,2,31.82670021,3746541034,3746541035,3660647516,0,internal_timestamp,1262.189941,940776,1451658715,3.054199934,3.182670021,34.4655078,1033.304274,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('821',)",3660647527,2,31.82419968,3746541034,3746541035,3660647527,0,internal_timestamp,1265.339966,939580,1451658726,3.050400019,3.182419968,34.46490805,1033.31865,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('822',)",3660647538,2,31.8239994,3746541034,3746541035,3660647538,0,internal_timestamp,1268.469971,940031,1451658737,3.048899889,3.18239994,34.464663,1033.332929,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('823',)",3660647549,2,31.8239994,3746541034,3746541035,3660647549,0,internal_timestamp,1271.630005,949328,1451658748,3.047399998,3.18239994,34.46464389,1033.347523,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('824',)",3660647560,2,31.8234005,3746541034,3746541035,3660647560,0,internal_timestamp,1274.780029,949065,1451658759,3.04550004,3.18234005,34.46433097,1033.361888,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('825',)",3660647571,2,31.82309914,3746541034,3746541035,3660647571,0,internal_timestamp,1277.900024,945878,1451658770,3.043200016,3.182309914,34.46481348,1033.376792,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('826',)",3660647582,2,31.8253994,3746541034,3746541035,3660647582,0,internal_timestamp,1281.030029,959789,1451658781,3.043299913,3.18253994,34.46589302,1033.391914,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('827',)",3660647593,2,31.82040024,3746541034,3746541035,3660647593,0,internal_timestamp,1284.189941,954572,1451658792,3.035099983,3.182040024,34.4669205,1033.408161,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('828',)",3660647604,2,31.81329918,3746541034,3746541035,3660647604,0,internal_timestamp,1287.310059,952564,1451658803,3.025700092,3.181329918,34.46670225,1033.423393,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('829',)",3660647615,2,31.81209946,3746541034,3746541035,3660647615,0,internal_timestamp,1290.48999,950540,1451658814,3.021399975,3.181209946,34.46818272,1033.439603,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('830',)",3660647626,2,31.80629921,3746541034,3746541035,3660647626,0,internal_timestamp,1293.619995,948303,1451658825,3.012900114,3.180629921,34.46857664,1033.45525,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('831',)",3660647637,2,31.8029995,3746541034,3746541035,3660647637,0,internal_timestamp,1296.75,946897,1451658836,3.007400036,3.18029995,34.46881877,1033.470405,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('832',)",3660647648,2,31.77680016,3746541034,3746541035,3660647648,0,internal_timestamp,1299.839966,957338,1451658847,2.976300001,3.177680016,34.46848918,1033.4881,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('833',)",3660647659,2,31.76530075,3746541034,3746541035,3660647659,0,internal_timestamp,1302.939941,953351,1451658858,2.961600065,3.176530075,34.46856584,1033.504125,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('834',)",3660647670,2,31.76910019,3746541034,3746541035,3660647670,0,internal_timestamp,1306.069946,951631,1451658869,2.96449995,3.176910019,34.46850288,1033.517998,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('835',)",3660647681,2,31.7663002,3746541034,3746541035,3660647681,0,internal_timestamp,1309.189941,957437,1451658880,2.959100008,3.17663002,34.46924574,1033.533488,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('836',)",3660647692,2,31.76420021,3746541034,3746541035,3660647692,0,internal_timestamp,1312.339966,954857,1451658891,2.954999924,3.176420021,34.46944593,1033.548526,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
